Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 11:13:58.024253,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:01.027727,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:04.031273,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:07.034764,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:10.037635,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:13.039846,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:16.042586,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:19.045839,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:22.049551,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:25.053350,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:28.057076,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:31.059596,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:34.062988,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:37.065898,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:40.069280,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:43.072625,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:46.076160,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:49.079703,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:52.083099,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:55.086657,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:14:58.090212,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:01.093689,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:04.097176,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:07.100758,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:10.104191,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:13.107644,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:16.111163,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:19.112254,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:22.115770,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:25.118955,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:28.121372,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:31.124878,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:34.128440,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:37.131896,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:40.135352,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:43.138349,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:46.141726,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:49.145185,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:52.148686,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:55.152070,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:15:58.155413,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:16:01.158491,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:16:04.161981,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:16:07.165480,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:16:10.169084,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 11:16:13.171654,0.16,1.5,0.017781333333333333,0.1504999
