Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 11:25:01.299965,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:02.301193,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:03.302415,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:04.303560,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:05.304802,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:06.306063,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:07.307334,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:08.308687,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:09.310016,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:10.311191,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:11.312396,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:12.313606,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:13.314848,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:14.316104,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:15.317321,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:16.318565,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:17.319894,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:18.321157,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:19.322265,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:20.323461,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:21.324709,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:22.325937,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:23.327286,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:24.328533,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:25.329791,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:26.331049,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:27.331879,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:28.333275,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:29.334453,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:30.335711,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:31.337117,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:32.338487,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:33.339704,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:34.340904,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:35.342090,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:36.343272,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:37.344479,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:38.344867,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:39.345402,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:40.346625,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:41.347945,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:42.349412,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:43.350806,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:44.352235,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:45.353492,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:46.354755,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:47.355987,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:48.356709,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:49.357564,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:50.358774,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:51.360148,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:52.361474,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:53.362059,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:54.363319,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:55.364595,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:56.365904,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:57.367160,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:58.368434,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:25:59.369621,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:00.370945,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:01.372193,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:02.373458,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:03.374782,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:04.375985,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:05.377245,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:06.378469,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:07.379580,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:08.382143,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:09.383368,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:26:10.384607,0.1,10,-0.0033327999999999995,2.9
2017-07-25
