Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 13:59:01.117836,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:02.119092,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:03.120404,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:04.121638,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:05.122898,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:06.124083,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:07.125237,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:08.126415,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:09.127574,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:10.128761,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:11.129359,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:12.130618,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:13.131904,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:14.133145,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:15.134375,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:16.135533,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:17.136748,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:18.137951,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:19.139130,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:20.140305,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:21.141498,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:22.142842,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:23.144067,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:24.144685,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:25.145994,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:26.147304,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:27.148503,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:28.149682,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:29.151060,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:30.152625,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:31.153914,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:32.155218,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:33.156498,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:34.157742,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:35.159066,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:36.160239,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:37.161388,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:38.162548,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:39.163091,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:40.164410,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:41.165577,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:42.166758,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:43.167961,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:44.169188,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:45.170401,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:46.171701,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:47.172950,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:48.174187,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:49.175668,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:50.177088,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:51.178464,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:52.179659,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:53.180814,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:54.182013,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:55.182650,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:56.183249,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:57.184417,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:58.185520,0.1,10,-0.0033327999999999995,2.9
2017-07-25 13:59:59.187280,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:00.188574,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:01.189801,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:02.191041,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:03.192352,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:04.193525,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:05.194670,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:06.195837,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:07.197022,0.1,10,-0.0033327999999999995,2.9
2017-07-25 14:00:08.198247,0.16,1.5,0.017781333333333333,2.9
2017-07-25 14:00:10.200209,0.16,1.5,0.017781333333333333,2.8
2017-07-25 14:00:12.202509,0.16,1.5,0.017781333333333333,2.6999999999999997
2017-07-25 14:00:14.204864,0.16,1.5,0.017781333333333333,2.5999999999999996
2017-07-25 14:00:16.207192,0.16,1.5,0.017781333333333333,2.4999999999999996
2017-07-25 14:00:18.209366,0.16,1.5,0.017781333333333333,2.3999999999999995
2017-07-25 14:00:20.211212,0.16,1.5,0.017781333333333333,2.2999999999999994
2017-07-25 14:00:22.213511,0.16,1.5,0.017781333333333333,2.1999999999999993
2017-07-25 14:00:24.215906,0.16,1.5,0.017781333333333333,2.099999999999999
2017-07-25 14:00:26.218532,0.16,1.5,0.017781333333333333,1.9999999999999991
2017-07-25 14:00:28.220866,0.16,1.5,0.017781333333333333,1.899999999999999
2017-07-25 14:00:30.223351,0.16,1.5,0.017781333333333333,1.799999999999999
2017-07-25 14:00:32.225792,0.16,1.5,0.017781333333333333,1.6999999999999988
2017-07-25 14:00:34.228307,0.16,1.5,0.017781333333333333,1.5999999999999988
2017-07-25 14:00:36.230000,0.16,1.5,0.017781333333333333,1.4999999999999987
2017-07-25 14:00:38.232433,0.16,1.5,0.017781333333333333,1.3999999999999986
2017-07-25 14:00:40.234280,0.16,1.5,0.017781333333333333,1.2999999999999985
2017-07-25 14:00:42.236700,0.16,1.5,0.017781333333333333,1.1999999999999984
2017-07-25 14:00:44.239007,0.16,1.5,0.017781333333333333,1.0999999999999983
2017-07-25 14:00:46.241419,0.16,1.5,0.017781333333333333,0.9999999999999983
2017-07-25 14:00:48.243820,0.16,1.5,0.017781333333333333,0.8999999999999984
2017-07-25 14:00:50.246299,0.16,1.5,0.017781333333333333,0.7999999999999984
2017-07-25 14:00:52.248625,0.16,1.5,0.017781333333333333,0.6999999999999984
2017-07-25 14:00:54.250966,0.16,1.5,0.017781333333333333,0.5999999999999984
2017-07-25 14:00:56.253139,0.16,1.5,0.017781333333333333,0.49999999999999845
2017-07-25 14:00:58.255596,0.16,1.5,0.017781333333333333,0.39999999999999847
2017-07-25 14:01:00.258048,0.16,1.5,0.017781333333333333,0.2999999999999985
2017-07-25 14:01:02.260370,0.16,1.5,0.017781333333333333,0.19999999999999848
2017-07-25 14:01:04.262870,0.16,1.5,0.017781333333333333,0.18999999999999848
2017-07-25 14:01:06.265422,0.16,1.5,0.017781333333333333,0.18499999999999847
2017-07-25 14:01:08.267903,0.16,1.5,0.017781333333333333,0.18399999999999847
2017-07-25 14:01:10.270746,0.16,1.5,0.017781333333333333,0.18299999999999847
2017-07-25 14:01:12.273220,0.16,1.5,0.017781333333333333,0.18199999999999847
2017-07-25 14:01:14.275488,0.16,1.5,0.017781333333333333,0.18099999999999847
2017-07-25 14:01:16.277064,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:19.280445,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:22.283983,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:25.287536,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:28.290446,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:31.293801,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:34.297092,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:37.298875,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:40.302422,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:43.305860,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:46.309091,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:49.312339,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:52.315858,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:55.319643,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:01:58.322959,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:01.326515,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:04.329341,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:07.332870,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:10.335824,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:13.339241,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:16.342719,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:19.346118,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:22.349764,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:25.353260,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:28.356781,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:31.359637,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:34.362321,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:37.365779,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:40.369192,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:43.372786,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:46.376170,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:49.379735,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:52.383295,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:55.386790,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:02:58.390049,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:01.393390,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:04.396985,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:07.400528,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:10.404142,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:13.407584,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:16.411023,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:19.414502,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:22.417333,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:25.419758,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:28.423325,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:31.426885,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:34.430418,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:37.433807,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:40.437403,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:43.440822,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:46.444663,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:49.447983,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:52.451784,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:55.455261,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:03:58.458056,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:01.461398,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:04.464080,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:07.467752,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:10.472239,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:13.476009,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:16.478791,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:19.482135,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:22.485017,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:25.488039,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:28.491751,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:31.494974,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:34.498054,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:37.501601,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:40.505112,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:43.508684,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:46.511671,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:49.514634,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:52.518222,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:55.520712,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:04:58.524173,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:01.527653,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:04.531235,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:07.534723,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:10.538189,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:13.541815,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:16.545341,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:19.548967,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:22.551578,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:25.554954,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:28.557718,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:31.561242,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:34.564018,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:37.567684,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:40.571320,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:43.574721,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:46.577572,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:49.580956,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:52.584470,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:55.587984,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:05:58.591388,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:01.594325,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:04.597741,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:07.601277,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:10.604819,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:13.608426,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:16.612070,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:19.614888,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:22.618104,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:25.621796,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:28.624853,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:31.627082,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:34.630769,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:37.634502,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:40.638041,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:43.641049,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:46.643830,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:49.647481,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:52.651193,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:55.654804,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:06:58.658346,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:01.661887,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:04.665570,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:07.669199,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:10.672833,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:13.676585,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:16.679748,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:19.682373,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:22.686124,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:25.689684,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:28.693150,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:31.696764,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:34.700433,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:37.703924,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:40.707489,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:43.711018,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:46.714598,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:49.718130,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:52.721631,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:55.725156,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:07:58.728637,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:01.731961,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:04.735173,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:07.738652,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:10.742122,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:13.745646,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:16.749339,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:19.752717,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:22.756228,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:25.759792,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:28.762720,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:31.766467,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:34.770210,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:37.772272,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:40.775968,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:43.779544,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:46.782956,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:49.786454,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:52.790058,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:55.793750,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:08:58.797393,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:01.801014,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:04.804618,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:07.808160,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:10.811684,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:13.815149,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:16.818680,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:19.822386,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:22.825905,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:25.829331,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:28.832267,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:31.835684,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:34.839077,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:37.842193,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:40.845765,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:43.849138,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:46.852646,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:49.856121,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:52.859552,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:55.863212,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:09:58.866675,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:10:01.870332,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:10:04.873923,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:10:07.877448,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:10:10.881103,0.16,1.5,0.017781333333333333,0.18049999999999847
2017-07-25 14:10:12.883511,0.16,1.5,0.017781333333333333,0.17049999999999846
2017-07-25 14:10:14.886016,0.16,1.5,0.017781333333333333,0.16049999999999845
2017-07-25 14:10:17.889582,0.16,1.5,0.017781333333333333,0.16049999999999845
2017-07-25 14:10:20.893202,0.16,1.5,0.017781333333333333,0.16049999999999845
2017-07-25 14:10:23.896763,0.16,1.5,0.017781333333333333,0.16049999999999845
2017-07-25 14:10:26.900395,0.16,1.5,0.017781333333333333,0.16049999999999845
2017-07-25 14:10:29.903914,0.16,1.5,0.017781333333333333,0.16049999999999845
2017-07-25 14:10:31.906227,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 14:10:33.908575,0.16,1.5,0.017781333333333333,0.14549999999999844
2017-07-25 14:10:36.911479,0.16,1.5,0.017781333333333333,0.14549999999999844
2017-07-25 14:10:39.915175,0.16,1.5,0.017781333333333333,0.14549999999999844
2017-07-25 14:10:42.918066,0.16,1.5,0.017781333333333333,0.14549999999999844
2017-07-25 14:10:45.921676,0.16,1.5,0.017781333333333333,0.14549999999999844
2017-07-25 14:10:48.925240,0.16,1.5,0.017781333333333333,0.14549999999999844
2017-07-25 14:10:50.927859,0.16,1.5,0.017781333333333333,0.13549999999999843
2017-07-25 14:10:52.930260,0.16,1.5,0.017781333333333333,0.12549999999999842
2017-07-25 14:10:54.932772,0.16,1.5,0.017781333333333333,0.11549999999999842
2017-07-25 14:10:56.935036,0.16,1.5,0.017781333333333333,0.10549999999999843
2017-07-25 14:10:58.937631,0.16,1.5,0.017781333333333333,0.10049999999999842
2017-07-25 14:11:01.941270,0.16,1.5,0.017781333333333333,0.10049999999999842
2017-07-25 14:11:04.943852,0.16,1.5,0.017781333333333333,0.10049999999999842
2017-07-25 14:11:07.947554,0.16,1.5,0.017781333333333333,0.10049999999999842
2017-07-25 14:11:24.159701,0.16,1.5,0.017781333333333333,0.10049999999999842
2017-07-25 14:11:26.162333,0.16,1.5,0.017781333333333333,0.09049999999999843
2017-07-25 14:11:29.165914,0.16,1.5,0.017781333333333333,0.09049999999999843
2017-07-25 14:11:32.169635,0.16,1.5,0.017781333333333333,0.09049999999999843
