Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 11:42:21.488486,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:22.489746,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:23.491077,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:24.492368,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:25.493734,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:26.494900,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:27.496134,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:28.497450,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:29.498738,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:30.499931,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:31.501086,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:32.502338,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:33.503572,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:34.504847,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:35.506091,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:36.507328,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:37.508543,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:38.509729,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:39.510908,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:40.512102,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:41.513373,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:42.514592,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:43.515913,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:44.517340,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:45.518595,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:46.520001,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:47.521169,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:48.522437,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:49.523335,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:50.524601,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:51.525880,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:52.527144,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:53.528390,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:54.529587,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:55.530805,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:56.532079,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:57.533350,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:58.534537,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:42:59.535825,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:00.537146,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:01.538514,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:02.539845,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:03.541181,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:04.542373,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:05.543648,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:06.544945,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:07.546213,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:08.546898,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:09.548115,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:10.549346,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:11.550636,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:12.551835,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:13.553057,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:14.554217,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:15.555461,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:16.556643,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:17.557804,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:18.558973,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:19.560431,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:20.561793,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:21.563068,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:22.564338,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:23.565684,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:24.566881,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:25.568116,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:26.569283,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:27.570523,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:28.571698,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:29.572943,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:30.574232,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:31.575466,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:32.576657,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:33.577895,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:34.579209,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:35.580429,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:36.581615,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:37.582810,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:38.584120,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:39.585420,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:40.586807,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:41.587198,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:42.587625,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:43.588822,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:44.590092,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:45.591371,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:46.592784,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:47.594105,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:48.595376,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:49.596628,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:50.597892,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:51.599169,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:52.600555,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:53.601454,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:54.602711,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:55.603879,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:56.605039,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:57.606260,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:58.607446,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:43:59.608685,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:00.609960,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:01.611255,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:02.612556,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:03.613989,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:04.615305,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:05.616627,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:06.617902,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:07.619285,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:08.620596,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:09.621779,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:10.622947,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:11.624249,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:12.625666,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:13.627056,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:14.628436,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:15.629764,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:16.631035,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:17.632279,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:18.633483,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:19.634672,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:20.635887,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:21.637156,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:22.638603,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:23.639978,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:24.641326,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:25.642564,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:26.643820,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:27.645082,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:28.646273,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:29.647490,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:30.648691,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:31.649990,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:32.651275,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:33.652585,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:34.653857,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:35.655088,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:36.656318,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:37.657504,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:38.658840,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:39.660193,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:40.661613,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:41.662930,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:42.664295,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:43.665610,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:44.666826,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:45.668111,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:46.669437,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:47.670655,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:48.672168,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:49.673451,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:50.674810,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:51.676145,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:52.677438,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:53.678894,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:54.680161,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:55.681372,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:56.682605,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:57.683867,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:58.685216,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:44:59.686462,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:00.687771,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:01.689059,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:02.690345,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:03.691548,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:04.692759,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:05.694091,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:06.695473,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:07.696719,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:08.698002,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:09.699380,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:10.700688,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:11.701930,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:12.703114,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:13.704285,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:14.705528,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:15.706707,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:16.707961,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:17.709209,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:18.710437,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:19.711641,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:20.712937,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:21.714237,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:22.715726,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:23.716999,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:24.718472,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:25.719868,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:26.721067,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:27.722342,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:28.723614,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:29.724880,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:30.726201,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:31.727471,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:32.728718,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:33.729972,0.1,10,-0.0033327999999999995,2.9
2017-07-25 11:45:34.731250,0.1,10,-0.0033327999999999995,2.9
