Human readable time,Voltage(V),Current(A),Resistance(Ohms),ADR temp
2017-07-25 10:48:34.896314,0.16,1.5,0.017781333333333333,0.15999999999999845
2017-07-25 10:48:36.898756,0.16,1.5,0.017781333333333333,0.15499999999999844
2017-07-25 10:48:38.901149,0.16,1.5,0.017781333333333333,0.15399999999999844
2017-07-25 10:48:40.903458,0.16,1.5,0.017781333333333333,0.15299999999999844
2017-07-25 10:48:42.905399,0.16,1.5,0.017781333333333333,0.15199999999999844
2017-07-25 10:48:44.907689,0.16,1.5,0.017781333333333333,0.15099999999999844
2017-07-25 10:48:46.909975,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:48:49.913457,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:48:52.916871,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:48:55.920215,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:48:58.923685,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:01.927135,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:04.930255,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:07.933738,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:10.937202,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:13.940550,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:16.943967,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:19.947454,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:22.950064,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:25.953673,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:28.956559,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:31.959953,0.16,1.5,0.017781333333333333,0.15049999999999844
2017-07-25 10:49:36.665991,0.16,1.5,0.017781333333333333,0.15049999999999844
